run_id,params,metrics,score
eef7b430,"{""n_components"": 2, ""covariance_type"": ""diag"", ""long_threshold"": 0.6, ""short_threshold"": 0.45, ""xgb_params"": {""max_depth"": 5, ""learning_rate"": 0.05}, ""feature_config"": {""returns"": true, ""momentum"": true, ""volatility"": true}}","{""sharpe"": 0.7682852851260928, ""sortino"": 1.142978456565462, ""calmar"": 3.784902579198227, ""max_drawdown"": -0.03682673757075026, ""cagr"": 0.14940609725071374, ""profit_factor"": 2.204529209886879, ""expectancy"": 18.87349562428575, ""win_rate"": 0.5036251849754524, ""num_trades"": 11.636363636363637}",3.563051855668485
de6941ec,"{""n_components"": 2, ""covariance_type"": ""diag"", ""long_threshold"": 0.6, ""short_threshold"": 0.45, ""xgb_params"": {""max_depth"": 5, ""learning_rate"": 0.05}, ""feature_config"": {""returns"": true, ""trend"": true, ""mean_reversion"": true}}","{""sharpe"": 0.7682852851260928, ""sortino"": 1.142978456565462, ""calmar"": 3.784902579198227, ""max_drawdown"": -0.03682673757075026, ""cagr"": 0.14940609725071374, ""profit_factor"": 2.204529209886879, ""expectancy"": 18.87349562428575, ""win_rate"": 0.5036251849754524, ""num_trades"": 11.636363636363637}",3.563051855668485
ef78ded3,"{""n_components"": 2, ""covariance_type"": ""diag"", ""long_threshold"": 0.6, ""short_threshold"": 0.45, ""xgb_params"": {""max_depth"": 5, ""learning_rate"": 0.05}, ""feature_config"": {""returns"": true, ""momentum"": true, ""trend"": true}}","{""sharpe"": 0.7682852851260928, ""sortino"": 1.142978456565462, ""calmar"": 3.784902579198227, ""max_drawdown"": -0.03682673757075026, ""cagr"": 0.14940609725071374, ""profit_factor"": 2.204529209886879, ""expectancy"": 18.87349562428575, ""win_rate"": 0.5036251849754524, ""num_trades"": 11.636363636363637}",3.563051855668485
3f0bf8fc,"{""n_components"": 2, ""covariance_type"": ""diag"", ""long_threshold"": 0.6, ""short_threshold"": 0.4, ""xgb_params"": {""max_depth"": 3, ""learning_rate"": 0.1}, ""feature_config"": {""returns"": true, ""momentum"": true, ""volatility"": true}}","{""sharpe"": 0.6238401804130324, ""sortino"": 1.6192455812386088, ""calmar"": 4.389962390203585, ""max_drawdown"": -0.03620332222493517, ""cagr"": 0.14828849965632465, ""profit_factor"": 2.464370699574599, ""expectancy"": 21.148066285643573, ""win_rate"": 0.4812798906381795, ""num_trades"": 11.863636363636363}",4.0464446869329045
482aa760,"{""n_components"": 2, ""covariance_type"": ""diag"", ""long_threshold"": 0.6, ""short_threshold"": 0.4, ""xgb_params"": {""max_depth"": 3, ""learning_rate"": 0.1}, ""feature_config"": {""returns"": true, ""trend"": true, ""mean_reversion"": true}}","{""sharpe"": 0.6238401804130324, ""sortino"": 1.6192455812386088, ""calmar"": 4.389962390203585, ""max_drawdown"": -0.03620332222493517, ""cagr"": 0.14828849965632465, ""profit_factor"": 2.464370699574599, ""expectancy"": 21.148066285643573, ""win_rate"": 0.4812798906381795, ""num_trades"": 11.863636363636363}",4.0464446869329045
d7ca41f8,"{""n_components"": 2, ""covariance_type"": ""diag"", ""long_threshold"": 0.6, ""short_threshold"": 0.4, ""xgb_params"": {""max_depth"": 3, ""learning_rate"": 0.1}, ""feature_config"": {""returns"": true, ""momentum"": true, ""trend"": true}}","{""sharpe"": 0.6238401804130324, ""sortino"": 1.6192455812386088, ""calmar"": 4.389962390203585, ""max_drawdown"": -0.03620332222493517, ""cagr"": 0.14828849965632465, ""profit_factor"": 2.464370699574599, ""expectancy"": 21.148066285643573, ""win_rate"": 0.4812798906381795, ""num_trades"": 11.863636363636363}",4.0464446869329045
6e929c20,"{""n_components"": 2, ""covariance_type"": ""diag"", ""long_threshold"": 0.6, ""short_threshold"": 0.4, ""xgb_params"": {""max_depth"": 5, ""learning_rate"": 0.05}, ""feature_config"": {""returns"": true, ""momentum"": true, ""volatility"": true}}","{""sharpe"": 0.7687459778133441, ""sortino"": 1.181164716343305, ""calmar"": 3.699369432877484, ""max_drawdown"": -0.03518674661735597, ""cagr"": 0.15112670099092507, ""profit_factor"": 2.3950330971755207, ""expectancy"": 19.967166325637447, ""win_rate"": 0.5090288499379408, ""num_trades"": 11.772727272727273}",3.703074812113508
95c580bb,"{""n_components"": 2, ""covariance_type"": ""diag"", ""long_threshold"": 0.6, ""short_threshold"": 0.4, ""xgb_params"": {""max_depth"": 5, ""learning_rate"": 0.05}, ""feature_config"": {""returns"": true, ""trend"": true, ""mean_reversion"": true}}","{""sharpe"": 0.7687459778133441, ""sortino"": 1.181164716343305, ""calmar"": 3.699369432877484, ""max_drawdown"": -0.03518674661735597, ""cagr"": 0.15112670099092507, ""profit_factor"": 2.3950330971755207, ""expectancy"": 19.967166325637447, ""win_rate"": 0.5090288499379408, ""num_trades"": 11.772727272727273}",3.703074812113508
ef0ee410,"{""n_components"": 2, ""covariance_type"": ""diag"", ""long_threshold"": 0.6, ""short_threshold"": 0.4, ""xgb_params"": {""max_depth"": 5, ""learning_rate"": 0.05}, ""feature_config"": {""returns"": true, ""momentum"": true, ""trend"": true}}","{""sharpe"": 0.7687459778133441, ""sortino"": 1.181164716343305, ""calmar"": 3.699369432877484, ""max_drawdown"": -0.03518674661735597, ""cagr"": 0.15112670099092507, ""profit_factor"": 2.3950330971755207, ""expectancy"": 19.967166325637447, ""win_rate"": 0.5090288499379408, ""num_trades"": 11.772727272727273}",3.703074812113508
211d822a,"{""n_components"": 2, ""covariance_type"": ""diag"", ""long_threshold"": 0.6, ""short_threshold"": 0.35, ""xgb_params"": {""max_depth"": 3, ""learning_rate"": 0.1}, ""feature_config"": {""returns"": true, ""momentum"": true, ""volatility"": true}}","{""sharpe"": 0.6816843196198491, ""sortino"": 1.6497333718848033, ""calmar"": 4.699301984330533, ""max_drawdown"": -0.033557002032476024, ""cagr"": 0.1536930725652602, ""profit_factor"": 2.268737208294017, ""expectancy"": 13.768007750675224, ""win_rate"": 0.4822566986442585, ""num_trades"": 11.545454545454545}",3.3532630364685954
ef9f83b8,"{""n_components"": 2, ""covariance_type"": ""diag"", ""long_threshold"": 0.6, ""short_threshold"": 0.35, ""xgb_params"": {""max_depth"": 3, ""learning_rate"": 0.1}, ""feature_config"": {""returns"": true, ""trend"": true, ""mean_reversion"": true}}","{""sharpe"": 0.6816843196198491, ""sortino"": 1.6497333718848033, ""calmar"": 4.699301984330533, ""max_drawdown"": -0.033557002032476024, ""cagr"": 0.1536930725652602, ""profit_factor"": 2.268737208294017, ""expectancy"": 13.768007750675224, ""win_rate"": 0.4822566986442585, ""num_trades"": 11.545454545454545}",3.3532630364685954
a52ae812,"{""n_components"": 2, ""covariance_type"": ""diag"", ""long_threshold"": 0.6, ""short_threshold"": 0.35, ""xgb_params"": {""max_depth"": 3, ""learning_rate"": 0.1}, ""feature_config"": {""returns"": true, ""momentum"": true, ""trend"": true}}","{""sharpe"": 0.6816843196198491, ""sortino"": 1.6497333718848033, ""calmar"": 4.699301984330533, ""max_drawdown"": -0.033557002032476024, ""cagr"": 0.1536930725652602, ""profit_factor"": 2.268737208294017, ""expectancy"": 13.768007750675224, ""win_rate"": 0.4822566986442585, ""num_trades"": 11.545454545454545}",3.3532630364685954
abe256d3,"{""n_components"": 2, ""covariance_type"": ""diag"", ""long_threshold"": 0.6, ""short_threshold"": 0.35, ""xgb_params"": {""max_depth"": 5, ""learning_rate"": 0.05}, ""feature_config"": {""returns"": true, ""momentum"": true, ""volatility"": true}}","{""sharpe"": 0.8579885236898399, ""sortino"": 1.4241043490618992, ""calmar"": 4.652916139680013, ""max_drawdown"": -0.031491804019039865, ""cagr"": 0.1507845465803343, ""profit_factor"": 2.3992623206177424, ""expectancy"": 17.048381578059676, ""win_rate"": 0.5283319250565239, ""num_trades"": 11.681818181818182}",3.6857970680534535
00c77a26,"{""n_components"": 2, ""covariance_type"": ""diag"", ""long_threshold"": 0.6, ""short_threshold"": 0.35, ""xgb_params"": {""max_depth"": 5, ""learning_rate"": 0.05}, ""feature_config"": {""returns"": true, ""trend"": true, ""mean_reversion"": true}}","{""sharpe"": 0.8579885236898399, ""sortino"": 1.4241043490618992, ""calmar"": 4.652916139680013, ""max_drawdown"": -0.031491804019039865, ""cagr"": 0.1507845465803343, ""profit_factor"": 2.3992623206177424, ""expectancy"": 17.048381578059676, ""win_rate"": 0.5283319250565239, ""num_trades"": 11.681818181818182}",3.6857970680534535
2521bda1,"{""n_components"": 2, ""covariance_type"": ""diag"", ""long_threshold"": 0.6, ""short_threshold"": 0.35, ""xgb_params"": {""max_depth"": 5, ""learning_rate"": 0.05}, ""feature_config"": {""returns"": true, ""momentum"": true, ""trend"": true}}","{""sharpe"": 0.8579885236898399, ""sortino"": 1.4241043490618992, ""calmar"": 4.652916139680013, ""max_drawdown"": -0.031491804019039865, ""cagr"": 0.1507845465803343, ""profit_factor"": 2.3992623206177424, ""expectancy"": 17.048381578059676, ""win_rate"": 0.5283319250565239, ""num_trades"": 11.681818181818182}",3.6857970680534535
69003a72,"{""n_components"": 2, ""covariance_type"": ""diag"", ""long_threshold"": 0.65, ""short_threshold"": 0.45, ""xgb_params"": {""max_depth"": 3, ""learning_rate"": 0.1}, ""feature_config"": {""returns"": true, ""momentum"": true, ""volatility"": true}}","{""sharpe"": 0.5331672492092064, ""sortino"": 1.104246107767153, ""calmar"": 4.595440158595067, ""max_drawdown"": -0.03575657491296531, ""cagr"": 0.1382111929286814, ""profit_factor"": 2.148098142715032, ""expectancy"": 19.271975314511153, ""win_rate"": 0.4751230307204132, ""num_trades"": 11.318181818181818}",3.685258530957225
fd2dcca7,"{""n_components"": 2, ""covariance_type"": ""diag"", ""long_threshold"": 0.65, ""short_threshold"": 0.45, ""xgb_params"": {""max_depth"": 3, ""learning_rate"": 0.1}, ""feature_config"": {""returns"": true, ""trend"": true, ""mean_reversion"": true}}","{""sharpe"": 0.5331672492092064, ""sortino"": 1.104246107767153, ""calmar"": 4.595440158595067, ""max_drawdown"": -0.03575657491296531, ""cagr"": 0.1382111929286814, ""profit_factor"": 2.148098142715032, ""expectancy"": 19.271975314511153, ""win_rate"": 0.4751230307204132, ""num_trades"": 11.318181818181818}",3.685258530957225
d85b4208,"{""n_components"": 2, ""covariance_type"": ""diag"", ""long_threshold"": 0.65, ""short_threshold"": 0.45, ""xgb_params"": {""max_depth"": 3, ""learning_rate"": 0.1}, ""feature_config"": {""returns"": true, ""momentum"": true, ""trend"": true}}","{""sharpe"": 0.5331672492092064, ""sortino"": 1.104246107767153, ""calmar"": 4.595440158595067, ""max_drawdown"": -0.03575657491296531, ""cagr"": 0.1382111929286814, ""profit_factor"": 2.148098142715032, ""expectancy"": 19.271975314511153, ""win_rate"": 0.4751230307204132, ""num_trades"": 11.318181818181818}",3.685258530957225
37ec2142,"{""n_components"": 2, ""covariance_type"": ""diag"", ""long_threshold"": 0.65, ""short_threshold"": 0.45, ""xgb_params"": {""max_depth"": 5, ""learning_rate"": 0.05}, ""feature_config"": {""returns"": true, ""momentum"": true, ""volatility"": true}}","{""sharpe"": 0.6223586099503292, ""sortino"": 4.106363697521707, ""calmar"": 4.780637934005507, ""max_drawdown"": -0.03612724232149986, ""cagr"": 0.1345588307388944, ""profit_factor"": 1.9731528632103348, ""expectancy"": 18.330088830241923, ""win_rate"": 0.4856035847381188, ""num_trades"": 10.863636363636363}",4.36594761933537
d0013adf,"{""n_components"": 2, ""covariance_type"": ""diag"", ""long_threshold"": 0.65, ""short_threshold"": 0.45, ""xgb_params"": {""max_depth"": 5, ""learning_rate"": 0.05}, ""feature_config"": {""returns"": true, ""trend"": true, ""mean_reversion"": true}}","{""sharpe"": 0.6223586099503292, ""sortino"": 4.106363697521707, ""calmar"": 4.780637934005507, ""max_drawdown"": -0.03612724232149986, ""cagr"": 0.1345588307388944, ""profit_factor"": 1.9731528632103348, ""expectancy"": 18.330088830241923, ""win_rate"": 0.4856035847381188, ""num_trades"": 10.863636363636363}",4.36594761933537
02dd54d9,"{""n_components"": 2, ""covariance_type"": ""diag"", ""long_threshold"": 0.65, ""short_threshold"": 0.45, ""xgb_params"": {""max_depth"": 5, ""learning_rate"": 0.05}, ""feature_config"": {""returns"": true, ""momentum"": true, ""trend"": true}}","{""sharpe"": 0.6223586099503292, ""sortino"": 4.106363697521707, ""calmar"": 4.780637934005507, ""max_drawdown"": -0.03612724232149986, ""cagr"": 0.1345588307388944, ""profit_factor"": 1.9731528632103348, ""expectancy"": 18.330088830241923, ""win_rate"": 0.4856035847381188, ""num_trades"": 10.863636363636363}",4.36594761933537
f3a3fc14,"{""n_components"": 2, ""covariance_type"": ""diag"", ""long_threshold"": 0.65, ""short_threshold"": 0.4, ""xgb_params"": {""max_depth"": 3, ""learning_rate"": 0.1}, ""feature_config"": {""returns"": true, ""momentum"": true, ""volatility"": true}}","{""sharpe"": 0.5370697960120494, ""sortino"": 1.482755711154764, ""calmar"": 4.683385290736149, ""max_drawdown"": -0.035524779393666946, ""cagr"": 0.14229449056688906, ""profit_factor"": 2.3271600466511337, ""expectancy"": 19.037673424173008, ""win_rate"": 0.4827424725257543, ""num_trades"": 11.318181818181818}",3.810832786686461
b3029c77,"{""n_components"": 2, ""covariance_type"": ""diag"", ""long_threshold"": 0.65, ""short_threshold"": 0.4, ""xgb_params"": {""max_depth"": 3, ""learning_rate"": 0.1}, ""feature_config"": {""returns"": true, ""trend"": true, ""mean_reversion"": true}}","{""sharpe"": 0.5370697960120494, ""sortino"": 1.482755711154764, ""calmar"": 4.683385290736149, ""max_drawdown"": -0.035524779393666946, ""cagr"": 0.14229449056688906, ""profit_factor"": 2.3271600466511337, ""expectancy"": 19.037673424173008, ""win_rate"": 0.4827424725257543, ""num_trades"": 11.318181818181818}",3.810832786686461
d78f54c1,"{""n_components"": 2, ""covariance_type"": ""diag"", ""long_threshold"": 0.65, ""short_threshold"": 0.4, ""xgb_params"": {""max_depth"": 3, ""learning_rate"": 0.1}, ""feature_config"": {""returns"": true, ""momentum"": true, ""trend"": true}}","{""sharpe"": 0.5370697960120494, ""sortino"": 1.482755711154764, ""calmar"": 4.683385290736149, ""max_drawdown"": -0.035524779393666946, ""cagr"": 0.14229449056688906, ""profit_factor"": 2.3271600466511337, ""expectancy"": 19.037673424173008, ""win_rate"": 0.4827424725257543, ""num_trades"": 11.318181818181818}",3.810832786686461
6222e66a,"{""n_components"": 2, ""covariance_type"": ""diag"", ""long_threshold"": 0.65, ""short_threshold"": 0.4, ""xgb_params"": {""max_depth"": 5, ""learning_rate"": 0.05}, ""feature_config"": {""returns"": true, ""momentum"": true, ""volatility"": true}}","{""sharpe"": 0.6276287516077894, ""sortino"": 4.138274522688976, ""calmar"": 4.70280869732866, ""max_drawdown"": -0.03410190484480577, ""cagr"": 0.13584081924469604, ""profit_factor"": 2.084304794700424, ""expectancy"": 18.959363932852643, ""win_rate"": 0.4885298895994083, ""num_trades"": 11.0}",4.444834910265272
